text,category
AdvertisementSupported byMsKamarck is the author of Primary Politics Everything You Need to Know About How America Nominates Its Presidential CandidatesThe Democratic Congressional Campaign Committee has come under fire for interfering in a handful of Democratic primary races around the country In trying to clear the primary field for the more moderate candidate they think will be the strongest in the general election party leaders have drawn the anger of some progressive Democrats who think that the mere attempt to do so is corrupt and undemocraticI beg to differNo other political parties in democracies in the world have abdicated their leadership role as much as Americas have weakening themselves and their ability to govern in the process Party leaders have essentially given away the most important power they have  to determine who can run and win under the partys banner This power now rests exclusively with primary votersThis is not to say that there is no role for primaries But the pendulum between the partys leaders choosing its candidates and primary voters choosing them has swung so far in the direction of the voters that even the smallest most modest efforts to intervene in nomination races are deemed illegitimateBut Ms Byrne like others on the Democratic left is unhappy with much of the committees interference Democratic leaders have intervened in by my count 14 primary races suggesting usually gently that someone run for a different office or clear the field for a stronger candidate Is this legitimateMy answer is an unqualified yes Thats what party leadership is all aboutDemocratic leaders remember all too well the failure of Republican leaders in 2010 to take control of the Senate In the 2010 midterm elections it was the Republican Party that was riding high fueled by the energy of the Tea Party movement and hostility to President Barack Obamas health care plan They won the House of Representatives but while they picked up six seats in the Senate they came up short of controlThe other eight districts average about 6 Republican In those districts the right candidate can make all the differenceLeftwing Democrats frequently argue about the need to mobilize the base as a reason to run progressive candidates But the strongest part of the Democratic base consists of AfricanAmericans and among the districts the committee has intervened in only two have an AfricanAmerican population percentage that is in the double digits the average is only about 7 percent The Hispanic population in many of these swing districts is larger as high as 42 percent and Democrats may be counting on them to vote Democratic in response to President Trumps immigration policiesIn those districts the name of the game will be to turn out the Democratic base but also to move some white voters into the Democratic column If ever there was a year for Democrats to pull this off 2018 is it  as the special elections of moderates in Virginia Alabama and Pennsylvania have shown Progressive Democrats could find themselves celebrating in November if they let the party leaders do their jobAdvertisementCollapseSEE MY OPTIONS,politics
AdvertisementSupported byOpEd ContributorsMeanwhile Nancy Pelosi the minority leader is still leading her caucus despite losing her partys majority nearly eight years agoSince the election of Donald Trump political analysts have expected a leftwing version of the Tea Party movement to arise But Republicans still suffer from more ideological dissension even after gaining control of WashingtonAs the 2018 nomination season gets underway analysts anticipate a network of insurgent candidates and activists to seek a liberal purification of the Democratic Party in the same way that Tea Party members took aim at a detested Republican establishment via a series of formidable primary challenges and congressional leadership battles Yet there has been no evidence of a national ideologically motivated rebellion among Democratic primary voters interest groups or donorsBecause their goals of reducing the scope of government and reversing cultural change are difficult to achieve in practice Republican officeholders are vulnerable to accusations of failing to uphold principles They risk becoming targets of interest groups media outlets and rival politicians who see their role as enforcing symbolic commitment to conservative orthodoxyThe Democratic Party by contrast is organized as a coalition of social groups Democratic voters tend to view politics as an arena of intergroup competition rather than a battlefield for opposing philosophies and the party is dominated by an array of discrete interests that choose candidates on the basis of demographic representation and capacity to deliver policy Tensions within the party coalition have eased over time  to the benefit of Democratic leaders who are now better able to satisfy the various demands of their members and avoid facing a mutiny from withinDemocratic voters detest Mr Trump just as much as Republicans disliked Barack Obama but they have different ways of expressing their opposition The Tea Party movement reflected a popular dissatisfaction with cultural change of which Mr Obamas election was a powerful symbol Politicians media personalities and interest group leaders on the right encouraged these sentiments but channeled them into opposition to Democratic economic priorities such as the Affordable Care Act by activating broader symbolic conservative predispositionsRepublican critics accused Mr Obama of imposing socialism and favoring runaway government Democrats attack Mr Trump for his mistreatment of vulnerable social groups The most visible manifestations of Democratic mobilization since Mr Trumps election have been a series of protests each focused on one issue and led by a specific element of the group coalition Largescale national events have highlighted the concerns of feminists racial minorities young people environmentalists and unionized public employees Democrats promote a different cause nearly every week with each rally promoted as an opportunity to mobilize social groups for elections and a practical policy agendaThis year Democratic candidates remain focused on challenging vulnerable Republicanheld seats more than purging ideologically impure incumbents Unlike Republican debates over philosophical fidelity Democratic primaries produce arguments about who will do a better job addressing the realworld priorities of key constituencies as well as competition to secure endorsements from partyaligned interest groups Liberals have dutifully mobilized behind Democrats often centrist who fit their districts leading to specialelection victories like Conor Lambs recent capture of a Republicanleaning seat in PennsylvaniaLiberal candidates and activists can succeed in pushing the Democratic Party to the left on specific issues But they will do so by appealing to the interests and loyalties of social groups rather than engaging in broader ideological debatesAny future liberal challenger to Ms Pelosi as House leader will face the same challenge Republicans often prize expressions of symbolic ideological affinity But most Democrats give precedence to more tangible rewardsAdvertisementCollapseSEE MY OPTIONS,politics
AdvertisementSupported byOpEd ContributorMs Reynolds studies Congress with an emphasis on how congressional rules and procedure affect domestic policy outcomesThere are certainly bills that have been killed by Democratic filibusters in this Congress  just as there was legislation torpedoed by Republican obstruction during the Obama administration The need to overcome a filibuster in the Senate on spending bills and the influence that gives Democrats was a primary cause of the protracted budget conflict that produced a brief government shutdown in JanuaryBut the greater cause of many Republican headaches is substantive divisions within the party Democrats leverage on spending bills has been enhanced by the fact that a bloc of Republicans especially in the House generally refuse to support large omnibus packages like the one Congress passed last month And on issues where Republicans are capable of legislating without Democratic involvement disagreements about how to proceed have been the major obstacle The failed effort to repeal Obamacare using a legislative process that did not require overcoming a filibuster threat stands as the clearest casualty of Republican divisions but it is not the only oneThis year it appears Republicans will forgo their chance at using the fasttrack reconciliation process to make cuts to welfare and other entitlement programs before the midterms despite calls from some party members to take up such a proposal Doing so would require getting both an initial budget blueprint and a substantive bill through a Senate where Republicans hold just 51 seats the prospects of success would likely be slim The filibuster isnt making that task hard a narrow Senate majority and the pressures of an election year areIntraparty divisions aside suppose the Senate were to eliminate the filibuster Key differences in the electoral environments faced by legislators in the two chambers mean the Senate would not simply turn into the House Senators serve longer terms and represent larger often more diverse populations than House members meaning their electoral incentives on a given piece of legislation are distinctiveTake for example the debate over the state and local tax deduction in Republicans tax bill Reaching a compromise on the exact nature of a change to that piece of the tax code was key to getting the bill through the House Republicans from states like New York and New Jersey who represent concentrated blocs of constituents who benefit from the deduction  all of whom would have to run for reelection less than a year after the bills passage  forced the issue high on Congresss agenda In the Senate on the other hand the topic though not absent from the debate entirely was not given as much attention Unlike the demands on some of their House colleagues there are simply fewer Republican senators  especially from blue states  whose statewide reelection efforts depend on support from voters for whom that issue was salientEven on areas where vote totals suggest that a Democratic filibuster has killed a Republican policy priority in this Congress it is difficult to know if members would have behaved exactly the same way if the threshold for passage was lowerThe Senate plagued by limited amendment opportunities of its own is by no means a beacon of open and deliberative process But to the extent that individual senators continue to have personal influence in the Senate the ability to use the filibuster to take bills hostage is one source of it The filibuster may be an easy target for Republicans irritated with the challenges of governing but its hardly their biggest obstacleAdvertisementCollapseSEE MY OPTIONS,politics
AdvertisementSupported bySince medieval times Catalans have celebrated the feast of their patron Sant Jordi or Saint George on April 23 which happens to coincide with the deaths of both William Shakespeare and Miguel de CervantesAlmost a century ago businesssavvy publishers turned it into a bookselling event Men traditionally offer women roses and women buy them books in return  though these days women also receive books to ensure gender equality All through Barcelona and other Catalan cities bookstands are erected sidebyside with flower stallsOf course Sant Jordi is always a great feast but its also true that this Sant Jordi isnt like all others and that we now have people who are in prison instead of being out on the streets enjoying this with us Ms Colau saidShe also lamented the fact that Prime Minister Mariano Rajoys government was still administering direct rule over CataloniaNot everyone was pleased to listen to herCatalan society is divided so Sant Jordi should never be the day to talk politics and divide people even more said lex Slmon the editor of the Catalan edition of El Mundo a Spanish newspaperThe book stall was selling copies of nine different books opposed to independenceSeparatism has infiltrated and tried to destroy every aspect of life in Catalonia even sadly Sant Jordi said Albert Boadella a playwright who is the unofficial president of Tabarnia as his supporters lined up to have their photo taken with himA short distance away the mood at another stall run by one of the main proindependence associations was more somber People gathered there were writing letters into scrapbooks that will be sent to the jailed politiciansWe and those of Tabarnia can each have our own space with no need to talk to each other said Xavier Vidal while he supervised the letterwriting session Sant Jordi is a very special celebration of Catalan culture but every day is important to reach our goal of independenceThe feast is also an opportunity for readers to meet their writers Established authors organize booksignings while debut writers aim for the release of their work to coincide with Sant Jordi to jumpstart salesSome acclaimed novelists have recently published books about the history and politics of Catalonia like Eduardo Mendoza who was born in Barcelona but now mostly lives in LondonI wanted to put my own ideas in order as well as clarify things for others Mr Mendoza said Ive been reading and hearing things about the Catalonia of 2018 in terms of oppression and Franco when all of that is so clearly in the pastAt another stall Toni Alb an actor and theater director took a different view about the legacy of Francos dictatorship while he signed copies of his own book based on extracts from Hamlet and titled To Be or Not to Be CatalanMr Alb was recently indicted on a charge of publishing insults on Twitter including words directed at a Spanish judge who sent Catalan politicians to prison I was a child under Franco so I sadly know all about censorship in Spain he saidAbout 15 million books are sold during Sant Jordi in Barcelona yielding around 20 million euros 24 million in revenues which represents a significant portion of the annual income of publishers particularly smaller ones who specialize in books written in the Catalan languageSant Jordi is also essential for the flower economy even if the roses start to sell at a discount as the day nears its endYou can end up walking away with a bunch of cheap flowers while the books are thankfully more stable joked Claudio Lpez Lamadrid the editorial director of the Spanish subsidiary of Penguin Random House If people then read them great but at least they buy themOf course this year some of the roses were yellow rather than red I wanted a yellow rose to make clear that its not normal to have people in prison because of their ideas said Txema Escorsa a teacherMara Navarrete Cano said she wrote her book From Catalonia with Love because she was frustrated that her relatives in the southern region of Andalusia couldnt come to terms with her support for independence since part of the family emigrated to Catalonia from Andalusia in the 1950sI really care for my family in Andalusia and Im not against anybody who is Spanish  so I really want them to understand that this is only about being against a Spanish government thats been hurting Catalans she saidHis work denounces the mistakes of secessionism and has already sold 10000 copies since being published last month in both Catalan and Castilian SpanishOf course many people feel exhausted by our political situation but it doesnt mean they can ignore it altogether  whether they like it or not and even on Sant Jordi he saidAdvertisementCollapseSEE MY OPTIONS,politics
AdvertisementSupported byOpEd ContributorMs Reynolds studies Congress with an emphasis on how congressional rules and procedure affect domestic policy outcomesThe speaker of the Houses institutional responsibilities date to the founding of our country but the modern speakership is focused largely on its political roles protecting the House majority and advancing the partys policy goals Success in one dimension  as Speaker Paul Ryans decision to retire reflects  does not always translate into success in the otherSo lets assume Mr Ryan isnt an exceptional Republican political liability What about on policy We can assess his record by looking at what bills the speaker decided to consider in the House For that there are two dynamics to assess One involves keeping things off the agenda that could split the party even if they could pass the House with votes chipped in from the other party As Dennis Hastert a former speaker put it The job of the speaker is not to expedite legislation that runs counter to the wishes of the majority of the majority The second dynamic entails advancing policies favored by his partyIf Democrats were to take control of the House in November a postelection departure by Mr Ryan wouldnt have been surprising its unusual for a losing speaker to continue to lead his party in the minority Ms Pelosi is a notable exception But even if Republicans retain control of the House in November the challenges presented to Mr Ryan in terms of racking up policy wins were likely to get worse not betterThe House seats most likely to be lost by Republicans in November are largely held by members who generally cooperate with Mr Ryan leaving behind a smaller majority with a more extreme center of gravity Senate Republicans face kinder headwinds  10 Democratic incumbents are running for reelection in states that Mr Trump carried  and are more likely to retain control of their chamber they may even gain a few seats But a filibusterproof Senate majority in 2019 is extremely unlikely and the level of polarization in the Senate means that building a coalition in the Senate that attracts say seven Democratic senators may not be meaningfully different from the current task of garnering the support of nineTogether these forces would have left Mr Ryan to deal with a worse version of his current dilemma on mustpass measures like large spending bills Any measure that can clear the Senate is likely to need some Democratic support in the House to passBut to avoid the pitfalls that have plagued Mr Ryan any Republican successor will be wise to avoid making promises on which he or she cant deliverAdvertisementCollapseSEE MY OPTIONS,politics
AdvertisementSupported byEven with Congress on break there was a lot of news this week From the expulsion of Russian diplomats to a citizenship question on the 2020 census here are five of the biggest stories in American politics this week in a nutshell And some additional links if you want to read further Critics of the change argue that amid a divisive national debate on immigration many immigrants would be reluctant to return their census questionnaires resulting in an undercountHeres Why an Accurate census Count Is So ImportantIf Census Asks About Citizenship Some Already Have an Answer No CommentJustice Dept Will be Investigated Over Surveillance of Trump Campaign OfficialSessions Rejects Republican Calls for Second Special CounselThe PostWorld War II Order is Under Assault From the Powers That Built ItIts No Cold War But Relations With Russia Turn VolatileVeterans Affairs ShakeUp Stirs New Fears of Privatized CareTrump Talks of Bringing Back Rob Porter Aide Accused of Spousal AbuseHope Hicks Acknowledges She Sometimes Tells White Lies for TrumpWhile the deal represents the kind of oneonone trade agreement Mr Trump has pledged it may have more to do with the upcoming geopolitical challenges involving nuclear discussions with North Korea The trade pact which had stalled amid disagreements this year comes at a time when the United States needs South Korea as an allyTrade Deals Take Years Trump Wants to Remake Them in MonthsTrumps China Policy Has a Flaw It Makes China the Winner AdvertisementCollapseSEE MY OPTIONS,politics
AdvertisementSupported byBig CityOn a frigid Tuesday morning in Brooklyn Cynthia Nixon in her first official campaign venture made the case for herself to become the next governor of New York an impassioned liberal who would lead vigorously from the left Her choice of venue the Bethesda Healing Center a church in Brownsville historically the poorest neighborhood in New York City suggested she meant itReflecting the surrounding demographics the audience was made up almost entirely of AfricanAmericans a population she argued the current governor Andrew M Cuomo has disregarded with too little investment in public schools too little effort made at eradicating inequality too much capitulation to bigmoneyed interests and venal and corrupt state legislatorsMs Nixon laid out her biography the child of a single mother with whom she had lived in a fifthfloor walkup a graduate of New York City public schools who sends her own children to them a young woman who paid for her college education herself The unspoken assertion was both obvious and deft  that while she may be an actress she is in fact the real thing it is her opponent with his backroom dealing and corporate coddling and dynastic affiliations who stands as the roleplayer and the phonyIn her speech on Tuesday Ms Nixon called for a greater investment in the citys everdeteriorating public housing system Only a few days earlier during an appearance at the Jackson Houses in the Bronx the governor who served as the federal housing secretary under President Bill Clinton said he was prepared to declare a state of emergency in the buildings of the New York City Housing Authority  which would allow him to replace its failing management team appointed by the city He also promised to release 200 million of state funds to the agency once an independent monitor had been appointed to oversee all that has gone wrongIn the continuing war between the governor and Mayor Bill de Blasio it has been Mr Cuomo who has been continually advancing amounting to another hindrance for Ms Nixon A longtime public education activist she has been a strong supporter of the mayors but Mr de Blasio who is so intensely disliked by so many of his own Democratic constituents could provide her with little advantage in her own race Within two hours of Ms Nixons speech on Tuesday the former City Council speaker Christine Quinn openly gay and an ally of the governors declared via The New York Post that Ms Nixon was an unqualified lesbian who should not have opposed her own more viable bid to become the mayor of New York several years ago when Mr de Blasio won his first termMs Quinn lost in part because she was unable to come up with a pitch that voters found as resonant as Mr de Blasios tale of two cities rhetoric his focus on the vast gaps between the rich and the disadvantaged Ms Nixon wants to stand in the same philosophical space railing against the unaffordable city the tyranny of urban plutocrats But she earned her celebrity and fortune through a pop cultural product Sex and the City that promoted a vision of New York that stands entirely in opposition to her professed values It was the HBO series beyond any other entertainment that helped solidify the image of the city as a luxury brand  an elite fantastical consumer paradise where it was never too early or late in the day to buy an 800 pair of shoesIs Cynthia Nixon ultimately the best vessel for her own invaluable messageAdvertisementCollapseSEE MY OPTIONS,politics
AdvertisementSupported byNonfictionWhen you purchase an independently reviewed book through our site we earn an affiliate commissionHow far away those days seem What happened to this optimism Why has the momentum toward democracy and international comity slowed Why as Madeleine Albright asks early in her new book are we once again talking about fascismAlbright does this via an examination of cases in Europe and America from World War I through the present day From this some patterns emergeWhile the turmoil in Europe after World War I was extreme Albright notes similar dynamics in other places and times Hugo Chvezs recent rise to power was fueled by deteriorating social and economic conditions and growing inequality in Venezuela Viktor Orban came to power as Hungary was experiencing the painful fallout of the financial crisis and Vladimir Putin emerged as Russia was in the midst of economic and national decline similar to that experienced by interwar Germany During the 1990s Russias economy shrank by more than halfBut problems only become opportunities for fascists and other antidemocrats if their opponents cant or wont address them A second factor emerging from Albrights cases is weak and divided oppositions In interwar Italy liberal governments dithered while the country slid into chaos and the two largest parties the Socialists and Christian Democrats were more interested in defending the interests of their particular constituencies than democracy In the Weimar Republic the countrys largest party the Social Democrats was more committed to democracy than its Italian counterpart but it too faltered during the Great Depression and was continually attacked by antidemocratic left and rightwing forces While their opponents fought among themselves and let their countrys troubles deepen fascists offered voters simple explanations of their problems in the form of enemies like nefarious foreign powers or Jews and simple solutions to them namely replacing weak and unresponsive democracies with strong dictatorships truly responsive to the people Adolf Hitler once explained I will tell you what has carried me to the position I have reached Our political problems appeared complicated The German people could make nothing of them  I on the other hand  reduced them to the simplest terms The masses realized this and followed meFinally Albrights cases reveal a third factor in fascisms rise the connivance of conservatives In both interwar Italy and Germany conservatives believed they could control fascism and use its popular support to achieve their own goals In Italy King Victor Emmanuel III and in Germany President Paul von Hindenburg were persuaded by conservative advisers to hand power over to Mussolini and Hitler respectively even though neither had won electoral majoritiesSo where does this leave us today There are worrying parallels Although the situation is not nearly as dire as the interwar period Western democracy currently faces significant challenges To avoid having these snowball into the type of crisis fascism feeds off Albright hopes antifascists will learn from history In the United States this means Democrats and Republicans must work together again to solve our countrys problems  and Republicans must not allow the fervidness of Trumps supporters to blind them to the danger to democracy that he representsThere are international parallels and lessons as well During the interwar years Europes problems were aggravated by Americas withdrawal from the global stage Albright worries that Trumps isolationism protectionism and fondness for dictators are eroding Americas ability to lead and help solve international challenges deepening divisions within the West and emboldening antidemocratic forcesSheri Berman is a professor of politics at Barnard College Columbia University Her book Democracy and Dictatorship in Europe From the Ancien Rgime to the Present Day is forthcomingAdvertisementCollapseSEE MY OPTIONS,politics
AdvertisementSupported byOpEd ContributorWhen the Democratic candidate Conor Lamb began his race in a special election in Pennsylvanias 18th congressional district he faced headwinds of the type that caused horizontal snow in the noreaster last weekFor starters Donald Trump had won the district by 20 points in 2016 The district has been held by Republicans for most of the last 50 years Conservative super PACS were willing to spend millions  it ended up being around 10 million  to buy TV time to savage Mr LambThe incumbent Tim Murphy a conservative antiabortion Republican had a lock on reelection until The Pittsburgh PostGazette reported last year that he had urged his mistress to have an abortion Republican House leaders decided that Mr Murphy had to go He resigned in OctoberThe man Republicans chose as their candidate was Rick Saccone a Jurassicera conservative who boasted that he was Trump before Trump was TrumpThat apparently was a few Trumps too many for voters in the 18th which begins in the Pittsburgh suburbs and slithers its way in classic gerrymandering fashion through conservative small towns and rural areas toward the West Virginia borderIts no wonder that Mr Saccone entered the race as the favorite This race was Mr Saccones to lose  and darned if he didntThe problem with political campaigns is that they dont exist in theory but in fact Factors like the candidates personality can carry weight as does the effectiveness of his field effort and advertising And lest we forget his position on the issuesMr Saccone 60 was a wet blanket of a candidate without a scintilla of charisma He also didnt particularly care for campaigning organized few public rallies and rarely took to the streets to speak with voters He let the super PACS do the talking for him with saturation TV adsWhile Mr Saccone was a mediocre campaigner Mr Lamb was an excellent oneHe has a sterling allAmerican rsum Marine federal prosecutor scion of a politically prominent Democratic family from Mount Lebanon At 33 he had the stamina and the desire to knock on door after door He stopped wearing a suit and tie on block visits after one resident yelled Youre a Jehovahs Witness at him Mr Lamb yelled right back Im a CatholicThe race in the 18th morphed into a sidedoor referendum on Mr Trump and on Tuesday turnout was high in both red and blue portions of the districtMr Lambs strongest showing was in Allegheny County where suburban voters  including Republicans  provided him with votes Mr Saccone ran up his votes in the three outlying countiesTed Kopas a Democrat who is a Westmoreland County commissioner warned about finding national or even cosmic trends in analyzing Mr Lambs victoryBefore you get try to put too much theory into voters minds I think all the credit should go to Conor Lamb Mr Kopas said There is no substitute for a candidate who is willing to go everywhere and do anything He is the kind of person who when people meet him they like him Smart and articulate He is the picture of what people want to see in a congressmanVoters also liked his politics Last weekend Cecil Roberts president of the United Mine Workers reached deep into his bag of compound adjectives to declare at a Lamb rally Hes a Godfearing unionsupporting gunowning jobprotecting pensiondefending DemocratThe 18th has long been the anger zone of state politics populated by contrarians known mostly for their dislikes of social progressives of abortion of politicians from the east read Philadelphia of antigun dogooders  the list could go onWith the demise of coal and steel and ancillary industries we are witnessing the revenge of the working class according to someone who should knowDavid Levdansky was a state legislator from Allegheny County a prounion Democrat who served for 26 years until he was unseated by Mr Saccone in 2010 by 151 votes Two years later in a rematch Mr Saccone won again  by 112 votes The defeat still stingsWhat the collapse of core industries did was create a cadre of voters who as Mr Levdansky said mimicking these angry voters message We want change Give us change We want to punish the elected officials in officeTo Mr Levdansky Mr Saccone is a charlatan who specializes in feeding voters redmeat issues while supporting cuts in education and human services In the Pennsylvania House Mr Saccone introduced one bill to require schools to emblazon In God We Trust on every building and another to allow gun owners to carry concealed weapons without a permitPresident Trump stopped by the district for a rally on Saturday night at which he spent five minutes urging the crowd to support Mr Saccone and 70 minutes talking about himselfIf Mr Saccone prided himself on being a Trump clone Mr Lamb bears a striking resemblance to another successful Democratic Pennsylvania Senator Bob Casey who is also prounion and antiabortion although Mr Lamb takes the position that while he is personally opposed to abortion the laws should not change Mr Caseys brand of politics and his niceguy persona work well in PennsylvaniaWhen he first ran for the Senate in 2006 Mr Casey won the 18th by 11 percentage points Its all the more impressive because the man he defeated was Rick Santorum another angry man come to think of it who represented the district until he quit to run for the SenateIn another era Mr Casey would be called a centrist Now hes too conservative for progressives and too liberal for conservatives The only people who like him are the votersMr Lamb does not meet the test of ideological purity sought by his partys progressive wing but the future of the party may rest upon Democrats like him who have the insight to understand Mr Trumps appeal and act accordingly Ivory Soap Democrats wont cut it in territory like the 18thOne additional note whoever wins should take only a shortterm lease on his district offices After all this storm and fury  not to mention the millions spent  the 18th in its current form is likely to disappear The state Supreme Court has redrawn all congressional district lines effective in the November election though Republicans have sued in federal court to overturn the redistrictingIn any case if Mr Lambs lead holds to keep his seat he will have to run again in the fall for a full twoyear term And although the image is still a little blurry the results of the latest political Rorschach test are in and it doesnt look good for Mr Trump or his partyTom Ferrick Jr is a reporter who has covered Pennsylvania government and politics since the 1970sAdvertisementCollapseSEE MY OPTIONS,politics
AdvertisementSupported byCalifornia TodayGood morningThe tech industry has become the goto scapegoat for the Bay Areas runup in rent and home prices Now as the housing crisis escalates into a driving issue in the 2018 elections some companies are dipping their toes into state politicsThe housing crisis is one of the top issues facing California as an economy and Californians as people Patrick Collison Stripes chief executive said in an interviewGiven the wealth of the tech industry and the fact that California political campaigns can cost tens of millions of dollars the donation is relatively small But it could be transformative for California Yimby which is barely six months old and has five fulltime employeesThis may well be the beginning of tech firms deciding that they need to help solve this crisis said Brian Hanlon California Yimbys founder They dont have a viable business model in California if the housing crisis continues unabatedWe can sit back and sort of watch this unfold around us and abstain from taking any action or stance because we think that there might be some blowback that might be unpleasant for us Mr Collison said But given just how severe the issue is I really think that would be mistakenPlease note We regularly highlight articles on news sites that have limited access for nonsubscribersThey want to sit next to each other elbow to elbow controller to controller They want the lighting to be cool the snacks to be Hot Pockets and they want a full bar because they are not teenagers anymoreAs professional esports leagues grow Americas 150 million gamers want to gatherAt the preopening party of Oaklands new Esports Arena the line stretched down the block in the heart of Jack London Square Nearly 4000 people had jammed into the former parking structure which is now an industriallooking space equipped with more than a hundred TVs and computersIts amazing said one gamer who said the space was a nice change from the sweaty back rooms of video stores where he used to play Theres so much roomCalifornia Today is edited by Julie Bloom who grew up in Los Angeles and graduated from UC BerkeleyAdvertisementCollapseSEE MY OPTIONS,politics
AdvertisementSupported byContributing Opinion WriterCIUDAD JUREZ Mexico  On a sunscorched prison patio in this sprawling border town a 23yearold inmate calmly explained to me how he trafficked hundreds of guns a year from the United States to Mexico He never bothered paying American citizen straw buyers to purchase the weapons for him he said Instead he would go to one of the many weekend gun shows around Dallas and take advantage of the socalled gun show loophole to buy firearms from private sellers without a background check or proof of citizenshipHe would drive back to Mexico with about a dozen guns hidden in refrigerators and stoves in the back of his truck and sell the weapons in his hometown a few hours south of the Rio Grande His most requested weapon he told me was the AR15 semiautomatic rifle which he could buy for as little as 500 and sell for five times that He became richer than he had dreamed buying a house and new trucks and motorbikesAt the beginning I felt bad but you get used to it he said Its the way you can have a good time You sell weapons you earn money and you have fun He got caught only because his cousin informed on him after an argument he said and he is now serving a nineyear sentenceOf course Mexico cannot blame American guns for all of its violence Corrupt politicians and police officers here often work with gangsters slums with unpaved roads and a lack of hope provide a stream of willing recruits into the cartel armiesReporting on crime in Mexico for over a decade I have witnessed the devastation these weapons cause more times than I can count At a stoplight in the city of Culiacn I saw the corpses of five police officers whom assailants ambushed and sprayed with more than 400 bullets Ive been at crime scenes where the assassins killed their targets while firing hundreds of rounds that mowed down innocent bystanders including childrenSeeing a head torn apart by bullets is traumatic but the human cost really strikes home with the screams of mothers brothers and wives crying over the corpses of their loved ones When young people gathered last month in Washington to denounce gun violence it was inspiring but I wished young people had also gathered that day here in Mexico In the past hundreds of thousands have marched in Mexico against crime and corruptionThe problems of gun violence drug trafficking and immigration are international in our interconnected world  and we need to work across borders to solve them Just as Mexico needs to fight the brutal cartels that drive people to flee north the United States needs to slow the southward flow of this devastating iron riverAdvertisementCollapseSEE MY OPTIONS,politics
AdvertisementSupported byBooks of The TimesCertain issues have become so noisy and stigmatized that they seem to be allconsuming and invisible at once Abortion is one of them and Katie Watson wants to change how Americans talk about it  when that is they deign to truly talk about it at allYet silence perpetuates a belief that abortion is atypical even when the statistics say otherwise The conversational void is then filled by advocates on both sides who emphasize what Watson calls extraordinary abortion Abortion rights activists highlight severe fetal abnormalities and pregnant 12yearolds antiabortion activists highlight pregnancies that are terminated after viability Such cases are all too real but fixating on them distorts our understanding of what abortion ordinarily is Instead of the most common cases the ones we discuss most are the ones that occur least Watson writes Theres something unreal about the American abortion conversationScarlet A is an unusual hybrid of a book part memoir part legal exegesis part philosophical tract part conversational guide Watson delves into the underlying assumptions behind different positions taking seriously arguments other than her own She addresses the ethics of abortion  something those who support access to abortion are often loath to do because of what she calls the Russian Doll problem the antiwoman antisex political potstirring motivations that often come hidden in the guise of moralityAbout an issue so fraught she knows she can take very little for granted She acknowledges the trouble with vocabulary and terms prochoice and prolife are the least of them that come with arguments baked in She explains how Supreme Court decisions helped create certain masterplots that circumscribe our cultural assumptions She breaks down the various secular approaches to abortion ethics  whether they treat the issue as a matter of biology autonomy or public health She explores the connection between the decline in clinic blockades and the rise in restrictive abortion lawsAs comfortable as Watson is when navigating around treacherous shoals readers seeking the bland flag of neutrality should look elsewhere I dont claim neutrality she writes I claim plurality The same warning goes for those who insist that the claims of embryos and fetuses necessarily trump those of women If anything Watson argues the neverending abortion debate confirms that the moral status of embryos and fetuses cannot be proven to the degree necessary to justify government intervention on their behalf We can talk about embryos and fetuses to no end circling one anothers uncertainty but that still fails to address the moral status of women about which we are certain 100 percent peopleWatson notes that such discrepancies between public moralizing and private decision making are common Abortion providers report that a number of patients and their partners feel justified in terminating their own pregnancies even as they denounce others who do the sameIt takes a generous spirit to imagine sympathetic circumstances motivating other peoples behavior especially when what theyre doing upsets me Watson writes Silence doesnt help matters it allows our most suspicious and least generous selves to thrive But Watson knows that conversation will not make everyone see things the way she does Her hope is more modest than that Sometimes we talk simply to become known to each other to confirm we live in the same moral universe though we may never agreeAdvertisementCollapseSEE MY OPTIONS,politics
